ANTECO_SP,Negros_shrimp_farm,NSF_ANTECO_PR
0.34727914,0.193083027,0.324844451
0.551236999,0.416236601,0.515626363
0.699025199,0.466729584,0.653867251
0.79249126,0.319688664,0.741295281
0.799396022,0.404441438,0.747753986
0.799400039,0.445757669,0.747757744
0.731882342,0.386317056,0.684601779
0.599896098,0.48042616,0.56114202
0.411435629,0.428711008,0.384856345
0.187906963,0.241139039,0.175767926
0.005659743,0.0251742,0.005294116
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.128624777,0.064285194,0.120315447
0.374346134,0.214616034,0.350162881
0.533403741,0.343116452,0.498945157
0.685827416,0.46380288,0.641522062
0.799394665,0.499366632,0.747752717
0.512442403,0.589261324,0.479337949
0.529213895,0.527809717,0.49502598
0.474636994,0.462095461,0.443974819
0.342413551,0.366900247,0.320293184
0.236609477,0.243800573,0.221324193
0.102034938,0.111206754,0.095443347
0.001680061,0.001376382,0.001571527
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.71269E-05,0,5.34364E-05
0.1239872,0.079967676,0.115977463
0.35485951,0.249178483,0.331935118
0.558924337,0.40313905,0.522817089
0.70626235,0.557434074,0.660636872
0.79808639,0.683745573,0.746528958
0.799397922,0.746594731,0.747755763
0.799401776,0.691643531,0.747759369
0.732187045,0.578610471,0.684886798
0.585948092,0.422878048,0.548095074
0.404566858,0.298387744,0.378431306
0.18362528,0.147655832,0.171762845
0.004679736,0.00122798,0.004377419
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.044643559,0.085835345,0.041759527
0.133136033,0.287852239,0.12453527
0.224811427,0.495884945,0.210288312
0.328603511,0.652873617,0.307375292
0.348002519,0.757876593,0.325521098
0.339075576,0.789837018,0.317170847
0.332789503,0.788323856,0.311290863
0.29093615,0.722695588,0.272141291
0.227107857,0.605493993,0.21243639
0.132949821,0.418087943,0.124361088
0.064136599,0.200649412,0.059993291
0.000558206,0.010910988,0.000522145
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.083308572,0.092110693,0.077926729
0.207296308,0.307604082,0.193904694
0.348168686,0.520327799,0.32567653
0.416952316,0.679165979,0.390016647
0.496867142,0.763213817,0.46476887
0.535447419,0.8111479,0.500856811
0.516569822,0.799427452,0.483198731
0.44041607,0.736362278,0.411964611
0.331828627,0.611664871,0.310392061
0.218407039,0.423775668,0.204297657
0.096443079,0.203276315,0.090212729
0.00054477,0.008578653,0.000509577
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.101528273,0.01444201,0.094969413
0.25014524,0.042541624,0.233985528
0.39909083,0.076295795,0.373309037
0.489797027,0.107419341,0.458155494
0.654255532,0.131289517,0.611989763
0.713416173,0.144574089,0.667328548
0.707828589,0.148321471,0.66210193
0.732585119,0.119737923,0.685259156
0.654344505,0.099777063,0.612072988
0.428091167,0.063257361,0.400435914
0.19269008,0.031568555,0.180242047
0.008423125,0.000878049,0.00787898
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.78165E-06,0,4.47274E-06
0.113640215,0.014184563,0.106298907
0.317134823,0.03762419,0.296647496
0.50980555,0.086581387,0.47687144
0.67166493,0.084556158,0.628274491
0.753887152,0.117060031,0.705185049
0.798035144,0.278792145,0.746481023
0.745501976,0.280852163,0.697341567
0.661024689,0.397807069,0.618321624
0.542957245,0.296283422,0.507881492
0.3594822,0.215110931,0.336259176
0.157571222,0.080925776,0.147391914
0.00222547,0.003833468,0.002081702
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.113723726,0.030157293,0.106377023
0.31537199,0.099650311,0.294998544
0.496621718,0.159076872,0.464539301
0.639634877,0.223052827,0.598313622
0.731561733,0.251703644,0.684301882
0.785268604,0.27889858,0.734539218
0.724802727,0.286689317,0.677979517
0.650582698,0.248933971,0.608554199
0.500897987,0.204135739,0.468539317
0.337393438,0.143208993,0.315597378
0.148393984,0.069665175,0.138807537
0.001557185,0.000883874,0.001456589
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.000341296,0,0.000319248
0.116518156,0.005115896,0.108990929
0.173410975,0.020454499,0.162208398
0.266063041,0.036153628,0.248875019
0.264918871,0.04926295,0.247804763
0.316366469,0.180447028,0.295928779
0.321851101,0.310737627,0.301059096
0.601541648,0.453088323,0.562681265
0.444488986,0.592486099,0.415774412
0.370398047,0.629177907,0.346469845
0.030024856,0.474097464,0.028085211
0.054192561,0.227652004,0.05069165
0.007460833,0.020979534,0.006978854
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.05825312,0.015047959,0.054489892
0.141247476,0.051262698,0.132122703
0.218354898,0.101863139,0.204248884
0.296617783,0.22826377,0.277455883
0.349382532,0.533901424,0.32681196
0.351855851,0.423816302,0.3291255
0.345882136,0.598108548,0.323537694
0.298936443,0.454871504,0.279624755
0.222968156,0.245926654,0.20856412
0.133711824,0.277795167,0.125073864
0.048753691,0.228511848,0.045604139
0.000396054,0.015217128,0.000370468
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.09032639,0.035480597,0.084491186
0.393574441,0.179954542,0.368149014
0.261353251,0.258229166,0.244469486
0.44002565,0.547929365,0.411599413
0.236497324,0.819002079,0.221219285
0.470035231,0.804748947,0.439670336
0.629291197,0.480187336,0.588638157
0.082789402,0.281651475,0.077441097
0.069444648,0.040442099,0.064958432
0.027001096,0.055590361,0.02525679
0.010778024,0.011409817,0.01008175
0.000338983,0.000596824,0.000317084
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.131146329,0.10409694,0.122674103
0.363394431,0.346484102,0.339918673
0.617545165,0.576281482,0.577650934
0.761461414,0.661805517,0.712270004
0.799382776,0.819950557,0.747741596
0.370047364,0.338738193,0.346141817
0.411258387,0.294635512,0.384690554
0.285053987,0.227605708,0.266639124
0.254864124,0.325644837,0.238399566
0.122578646,0.283189017,0.114659904
0.080451762,0.138342548,0.075254472
0.000260662,0.01299079,0.000243823
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.074875904,0.059784534,0.070038822
0.197421001,0.185364671,0.184667345
0.301656787,0.276878672,0.282169361
0.378014163,0.407800699,0.35359395
0.435614184,0.446185769,0.407472934
0.466512062,0.50672691,0.436374769
0.453184537,0.461450297,0.423908219
0.405260352,0.359114229,0.37908
0.345875839,0.278785329,0.323531804
0.226763471,0.185933077,0.212114252
0.098529093,0.071651344,0.092163984
0.000605874,0.000631113,0.000566734
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.079508257,0.073769534,0.074371919
0.206471878,0.255561996,0.193133522
0.346854955,0.428544015,0.324447668
0.466796191,0.526426585,0.436640543
0.462664484,0.602333446,0.432775749
0.499312857,0.582966709,0.467056589
0.4728338,0.603252825,0.442288114
0.383110845,0.575640774,0.35836138
0.294014451,0.574826519,0.27502073
0.195259429,0.386398586,0.182645413
0.091802013,0.185388134,0.085871482
0.001159424,0.010642399,0.001084524
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.082027548,0.007561901,0.076728461
0.201999938,0.024423198,0.188950476
0.309984284,0.047321636,0.289958891
0.378284259,0.066423019,0.353846598
0.435615731,0.071957148,0.407474381
0.501829251,0.080454761,0.469410421
0.51339245,0.078046863,0.480226622
0.443054904,0.070410404,0.414432974
0.356702766,0.05306971,0.333659298
0.24089321,0.032105004,0.225331191
0.100363847,0.013834517,0.09388021
0.000240784,0.000494924,0.000225229
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.089398689,0.046527043,0.083623416
0.235146326,0.141660152,0.219955564
0.355476462,0.254109654,0.332512214
0.475128656,0.348103174,0.444434719
0.537567097,0.421266578,0.502839554
0.591196556,0.432910739,0.55300448
0.56003724,0.380604164,0.523858096
0.496147754,0.360341117,0.464095955
0.411457207,0.285043243,0.384876529
0.281666531,0.17397294,0.263470502
0.134235283,0.069518132,0.125563507
0.003099088,0.000538255,0.002898883
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,3.88604E-05,0
0.095225983,0.086623595,0.089074259
0.260085146,0.269712914,0.243283303
0.41570522,0.202085997,0.388850115
0.505928495,0.383077338,0.473244848
0.600231472,0.820344053,0.561455729
0.637882168,0.78553793,0.59667414
0.615507676,0.325188162,0.575745069
0.559883938,0.05767704,0.523714698
0.428041957,0.04556176,0.400389883
0.273836476,0.200717021,0.256146279
0.113762859,0.109580918,0.106413628
0.000631315,0.004205564,0.000590531
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.106431971,0.034688913,0.099556326
0.300022773,0.108989994,0.280640906
0.492440829,0.191049382,0.460628503
0.607238779,0.26192839,0.568010354
0.674743176,0.299735747,0.631153879
0.705891744,0.358745376,0.660290208
0.692544514,0.342309013,0.647805226
0.655931861,0.288872024,0.613557799
0.55889828,0.223441237,0.522792715
0.359087193,0.139712075,0.335889687
0.151685816,0.054384288,0.141886712
0.001810554,0.000373608,0.00169359
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.10755E-06,0,4.77759E-06
0.089240244,0.041760348,0.083475206
0.06857286,0.135860853,0.064142963
0.051401721,0.240665639,0.048081102
0.347329599,0.308646675,0.324891649
0.495190487,0.421305377,0.463200529
0.412350851,0.423998763,0.385712443
0.461742232,0.403818557,0.431913076
0.624075576,0.374623086,0.583759472
0.287609276,0.328140557,0.269029338
0.289789156,0.211779852,0.271068395
0.161788442,0.079424438,0.151336696
0.00426141,0.000416142,0.003986117
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.000115571,0,0.000108105
0.136533627,0.077247865,0.127713375
0.363353039,0.252939235,0.339879954
0.562388335,0.427882858,0.526057308
0.715807982,0.583774934,0.669565844
0.792713884,0.672684708,0.741503523
0.486420211,0.672249268,0.454996825
0.452525351,0.669991847,0.423291618
0.398996238,0.617777813,0.373220556
0.305370524,0.493497757,0.285643186
0.195719524,0.323591111,0.183075785
0.078752307,0.1428727,0.073664804
0.000106618,0.000292833,9.97305E-05
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.17458E-05,0,1.0987E-05
0.136403017,0.093197432,0.127591202
0.373769298,0.313625794,0.34962331
0.588636408,0.530878771,0.550609721
0.742856383,0.69977009,0.694866882
0.799395479,0.806500145,0.747753478
0.799383536,0.820343791,0.747742307
0.799392765,0.820353228,0.747750939
0.763973085,0.753918831,0.714619418
0.616637733,0.620654707,0.576802123
0.410253811,0.421358857,0.383750874
0.17059593,0.186011619,0.159575208
0.001607041,0.004448388,0.001503224
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.18568E-05,0,1.10909E-05
0.118787579,0.05976448,0.111113745
0.34682461,0.207360933,0.324419283
0.547455432,0.359356461,0.51208909
0.702739344,0.483741116,0.657341457
0.791100091,0.546749927,0.739993983
0.799396456,0.573609855,0.747754392
0.799350748,0.546804193,0.747711637
0.693368999,0.465109725,0.648576448
0.551919853,0.38148186,0.516265104
0.360537859,0.255560082,0.337246638
0.145937235,0.103069107,0.136509498
0.000737987,0.000238582,0.000690312
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.122053816,0.029000532,0.114168978
0.360633618,0.107367592,0.337336211
0.562432849,0.179509953,0.526098946
0.709989903,0.231925506,0.66412362
0.796060083,0.288969021,0.744633553
0.487238128,0.340052641,0.455761903
0.47146858,0.350015074,0.441011089
0.397485994,0.306827316,0.371807876
0.312194591,0.25321476,0.292026409
0.201367053,0.159237206,0.188358476
0.076184681,0.061970754,0.07126305
5.20978E-05,0.000176327,4.87323E-05
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.006730708,0.074129788,0.006295896
0.022101992,0.251525981,0.020674174
0.037310002,0.40599602,0.034899726
0.086277977,0.559534464,0.080704306
0.282311087,0.669491916,0.264073419
0.534240929,0.689373003,0.499728261
0.621140154,0.67890959,0.581013682
0.575647569,0.600438062,0.538459978
0.583717347,0.463057572,0.546008438
0.414652873,0.28672864,0.387865751
0.164287831,0.118439965,0.153674621
0.004499571,0.000197501,0.004208893
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.065132707,0.07261854,0.060925048
0.200869202,0.249875502,0.187892787
0.31162883,0.412272809,0.291497197
0.382168236,0.527018532,0.357479664
0.45630643,0.646703264,0.426828433
0.504745836,0.697610715,0.472138591
0.486217727,0.667899322,0.454807422
0.43176742,0.617939038,0.403874676
0.306624026,0.552528097,0.28681571
0.189384785,0.371791807,0.177150278
0.066016695,0.166621156,0.06175193
1.29595E-05,0.002878454,1.21223E-05
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.8089E-06,0,4.49824E-06
0.113620591,0.079834187,0.106280551
0.326557336,0.261558305,0.305461302
0.510603598,0.432992531,0.477617933
0.643314551,0.587985938,0.601755583
0.733641837,0.683791188,0.686247608
0.743151749,0.698306738,0.695143167
0.732754001,0.692026016,0.685417127
0.670061614,0.617673737,0.626774751
0.517932382,0.481428905,0.484473268
0.344949596,0.304874257,0.322665398
0.137174818,0.124849457,0.128313144
0.000890991,0.000267171,0.000833432
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.026851788,0.032803255,0.025117127
0.082888879,0.135894435,0.077534149
0.144818959,0.235687385,0.135463463
0.15850269,0.267089261,0.148263207
0.156624528,0.355402107,0.146506377
0.176150292,0.427311622,0.164770751
0.224009918,0.421622585,0.209538582
0.176649119,0.352821449,0.165237353
0.132769581,0.297241862,0.124192491
0.077217594,0.200980173,0.072229236
0.02838295,0.076662839,0.026549374
2.59932E-05,0.000170649,2.4314E-05
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.020953221,0.009829623,0.019599615
0.05848044,0.035096565,0.054702526
0.0994347,0.06224801,0.093011088
0.136120828,0.078738062,0.127327243
0.129220355,0.113094641,0.12087255
0.160242628,0.114274996,0.149890743
0.15114926,0.107815117,0.141384819
0.130290657,0.09633816,0.121873709
0.097972397,0.075430577,0.091643251
0.062975464,0.049204987,0.058907166
0.028585061,0.023398875,0.026738428
0,0.000142759,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.04875568,0.010180221,0.045605998
0.145116781,0.036738891,0.135742046
0.207425738,0.065900019,0.194025762
0.2875171,0.089945157,0.268943117
0.30160717,0.092850784,0.28212295
0.229077286,0.095449452,0.214278592
0.103371496,0.099346473,0.096693561
0.105658582,0.090131497,0.098832899
0.061681507,0.069752578,0.0576968
0.024685995,0.047095212,0.023091247
0.0085582,0.020604578,0.008005329
0,0.000143872,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.046151886,0.083887871,0.043170414
0.148312718,0.269450496,0.138731522
0.268659724,0.446681767,0.251303952
0.355381788,0.589477341,0.332423657
0.435781898,0.668899707,0.407629814
0.463199792,0.708178465,0.433276475
0.437686253,0.68682223,0.409411144
0.365813166,0.623227763,0.342181154
0.250064219,0.515734835,0.233909742
0.149748836,0.352640561,0.140074864
0.056756081,0.142875767,0.053089564
1.82875E-07,0.001209822,1.71061E-07
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.023865791,0.073123766,0.022324029
0.09720994,0.275555311,0.09093005
0.198295768,0.46646638,0.1854856
0.429990527,0.604092772,0.402212573
0.489323768,0.710422254,0.457712808
0.383586493,0.747001859,0.3588063
0.265748241,0.749784901,0.248580555
0.409645164,0.649296768,0.383181547
0.33210445,0.517263726,0.310650065
0.102448483,0.342622551,0.095830176
0.117489876,0.143419582,0.109899875
0.007321719,0.000688031,0.006848726
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.00016026,0,0.000149907
0.063171027,0.053973543,0.059090096
0.164648557,0.195781289,0.154012043
0.296683902,0.354784993,0.277517731
0.342117343,0.439176779,0.320016112
0.267847154,0.484106823,0.250543875
0.329457527,0.517345256,0.308174137
0.123105634,0.527623587,0.115152848
0.161749017,0.460629226,0.151299818
0.099960969,0.363703785,0.093503359
0.067086109,0.22605726,0.062752258
0.09585177,0.090777029,0.089659619
0.001495106,0.000104176,0.001398521
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.110780839,0.068181689,0.103624251
0.351001591,0.243437147,0.328326426
0.553723264,0.427730022,0.517952012
0.698031941,0.59189756,0.652938159
0.786113065,0.678040807,0.735329126
0.799398899,0.704524542,0.747756677
0.797869031,0.704657192,0.746325641
0.712189108,0.62589205,0.666180754
0.572499023,0.492259073,0.535514832
0.377888438,0.325230631,0.353476348
0.141685734,0.122799559,0.132532649
0.000516148,0.000160383,0.000482805
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.104280896,0.06572836,0.097544213
0.333340988,0.217865792,0.311806721
0.531073166,0.40823011,0.49676514
0.664961023,0.585304612,0.622003665
0.751884025,0.673870175,0.703311327
0.787088029,0.725467882,0.736241106
0.758859901,0.670366205,0.709836552
0.683953923,0.595270191,0.639769599
0.53136826,0.500960013,0.497041171
0.34196092,0.312606533,0.319869794
0.11864831,0.137550576,0.110983473
8.28601E-05,0.000477914,7.75072E-05
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.077917298,0.074958461,0.072883738
0.233301549,0.287284148,0.218229962
0.386313269,0.49737058,0.361356924
0.483613608,0.646370064,0.452371532
0.545186144,0.737332515,0.509966401
0.575920027,0.78000173,0.538714835
0.557931459,0.750485905,0.521888352
0.489118787,0.688613014,0.457521069
0.417284895,0.556266958,0.390327741
0.26174386,0.376917733,0.244834862
0.097667334,0.161024242,0.091357896
0.000365938,0.001147795,0.000342298
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.023820567,0.078497167,0.022281727
0.06621158,0.301513424,0.061934224
0.107092806,0.512515828,0.10017447
0.157706745,0.667393624,0.147518682
0.154147803,0.764591182,0.144189651
0.173425903,0.798839175,0.162222362
0.179557806,0.786068271,0.167958135
0.133015289,0.714656065,0.124422327
0.086365064,0.576892566,0.080785768
0.067998305,0.384347744,0.063605525
0.030637038,0.161882512,0.028657845
0,0.00098031,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.093931075,0.010684352,0.087863004
0.3034181,0.040110053,0.283816891
0.483263034,0.068579982,0.452043605
0.624385708,0.087415173,0.584049569
0.703093067,0.099722954,0.657672329
0.775144887,0.105654615,0.725069507
0.710323703,0.12672088,0.664435856
0.660871116,0.113730184,0.618177971
0.530529173,0.094243354,0.49625629
0.336364515,0.063208442,0.314634924
0.114712397,0.024669207,0.107301825
0.00038101,4.35676E-05,0.000356397
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.109990921,0.029290345,0.102885362
0.353338816,0.104139409,0.330512663
0.556436389,0.215644103,0.520489865
0.71302825,0.279374654,0.666965686
0.787588105,0.371726268,0.736708876
0.799398085,0.401869169,0.747755916
0.785999446,0.409786527,0.735222847
0.707357067,0.351918585,0.661660869
0.556773229,0.256076895,0.520804945
0.354227575,0.172809127,0.331344007
0.118567914,0.050297809,0.11090827
0,1.16753E-05,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.106234773,0.014186906,0.099371867
0.339241716,0.061356864,0.317326254
0.532239865,0.088500864,0.497856469
0.678290557,0.158366509,0.634472093
0.773742807,0.195704005,0.723758003
0.796086086,0.214993485,0.744657876
0.767064578,0.209422078,0.717511196
0.6843267,0.151648119,0.640118294
0.53566418,0.133278805,0.501059569
0.34698448,0.082382023,0.324568825
0.115951187,0.029897628,0.108460587
0,1.11702E-07,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.065487475,0.01153691,0.061256898
0.198599874,0.061631866,0.185770061
0.342507003,0.081590209,0.320380599
0.455504419,0.227186233,0.426078233
0.552463846,0.298637316,0.516773954
0.540299492,0.327665007,0.505395433
0.524035893,0.237110548,0.490182485
0.46138194,0.217636485,0.431576059
0.36309722,0.171792278,0.339640661
0.211368912,0.07860237,0.197714202
0.079963805,0.044656825,0.074798038
0,0.001326887,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.094243887,0.056143719,0.088155608
0.299152118,0.231447701,0.279826497
0.467921797,0.39846875,0.437693432
0.611347089,0.524558989,0.571853262
0.701007698,0.59003547,0.655721677
0.719797516,0.625793217,0.673297648
0.69057651,0.613338996,0.645964358
0.636645821,0.518396238,0.595517663
0.503903872,0.418185727,0.471351018
0.323329941,0.269039698,0.302442401
0.113316708,0.103348932,0.1059963
0.000621487,0,0.000581339
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.106465085,0.065249664,0.0995873
0.34677597,0.286060406,0.324373786
0.544023625,0.487079142,0.508878982
0.6943305,0.642775912,0.649475835
0.770040823,0.74411107,0.720295171
0.799399333,0.791759928,0.747757084
0.789363885,0.792235479,0.738369939
0.712390127,0.718595214,0.666368786
0.572701127,0.576706436,0.53570388
0.372873428,0.371893261,0.348785314
0.127326423,0.15457346,0.119100968
0.000352814,0.000775358,0.000330022
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.027292111,0.046378951,0.025529005
0.07812939,0.053827523,0.073082129
0.170389931,0.18410428,0.159382517
0.228638634,0.338809237,0.213868277
0.286813128,0.366219167,0.268284623
0.261075771,0.605902169,0.244209933
0.197464972,0.606571714,0.184708475
0.199323456,0.363252616,0.186446898
0.063773424,0.268744249,0.059653577
0.02065609,0.252744506,0.01932168
0.006588493,0.176624145,0.006162868
0,0.004807927,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.027206741,0.025092824,0.025449149
0.115636658,0.228844209,0.108166377
0.06145851,0.404418631,0.057488209
0.089878109,0.530395881,0.084071865
0.225985753,0.63703628,0.211386776
0.533046436,0.654603319,0.498610934
0.460109548,0.648289304,0.430385865
0.423417258,0.571241804,0.396063946
0.561885056,0.443526988,0.525586542
0.405286246,0.275232073,0.379104221
0.134662223,0.106205561,0.125962866
0.002457311,1.34785E-05,0.002298565
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.016273687,0.02969354,0.015222385
0.021616745,0.292182261,0.020220274
0.057269573,0.497962527,0.053569883
0.180682285,0.668564672,0.169009971
0.233147841,0.781944827,0.218086183
0.233073334,0.820218743,0.21801649
0.27448676,0.800147331,0.256754554
0.283841335,0.724548503,0.265504811
0.182352466,0.586963269,0.170572257
0.130351429,0.386639245,0.121930555
0.066120882,0.160163323,0.061849386
0.000272031,0.000750479,0.000254457
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0965716,0.009802778,0.090332947
0.31728845,0.136126469,0.296791199
0.496710203,0.239676395,0.46462207
0.628811912,0.349596674,0.588189835
0.716837285,0.438171937,0.670528653
0.755460068,0.469619848,0.706656352
0.735700769,0.456678018,0.68817353
0.668848012,0.386992631,0.62563955
0.536138091,0.296117477,0.501502864
0.341944119,0.184439236,0.319854078
0.115474331,0.071989157,0.108014537
0.000170305,0,0.000159303
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.084794211,0.011401145,0.079316394
0.260438218,0.086237125,0.243613566
0.447591172,0.173545207,0.418676193
0.591961707,0.197661678,0.553720201
0.63823524,0.35657604,0.597004403
0.601443826,0.40446844,0.562589762
0.619212701,0.337607779,0.579210745
0.582978362,0.360430774,0.545317192
0.471357838,0.278526319,0.440907501
0.333832405,0.152997905,0.312266392
0.117378876,0.052721384,0.109796046
0.000869029,0,0.000812889
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.101623503,0.023972775,0.095058491
0.335012431,0.259973863,0.313370187
0.535556587,0.458409555,0.500958926
0.679896858,0.61818127,0.635974626
0.767903285,0.713237542,0.718295722
0.79158323,0.742467879,0.740445911
0.77199189,0.708086711,0.722120197
0.696379498,0.633409096,0.651392465
0.561200356,0.508203632,0.524946074
0.370085445,0.339361861,0.346177438
0.125242899,0.143704467,0.117152043
0.000176848,0.000480588,0.000165424
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.101532155,0.022725722,0.094973044
0.339967646,0.264770496,0.318005288
0.535832845,0.45919943,0.501217337
0.680718357,0.614078274,0.636743055
0.772878314,0.70817427,0.722949357
